timestep,mean_reward,std_reward,steps_to_1000_return,actor_loss,critic_loss,entropy
624431,230.34644700894307,174.6707511675073,23670,-14.802360534667969,0.5991642475128174,-1.384972333908081
624509,230.34501057892044,174.65759511217138,23670,-4.29126501083374,0.6056275367736816,-1.3849327564239502
624588,230.344106474395,174.64441844246738,23670,5.05784797668457,0.7678595185279846,-1.384904384613037
624666,230.34266212185028,174.63126881208223,23670,-21.006105422973633,0.6615399122238159,-1.3849060535430908
624745,230.34201673360755,174.61809052168203,23670,-8.84492015838623,0.8330245614051819,-1.3848435878753662
624823,230.34140404850066,174.60491443885454,23670,-3.7146353721618652,1.1306467056274414,-1.3847763538360596
624901,230.3399810100085,174.5917726317283,23670,2.7528023719787598,0.5753805637359619,-1.3847150802612305
624979,230.33942482543858,174.5786012655346,23670,-15.777105331420898,1.2925481796264648,-1.3847297430038452
625057,230.3382872667609,174.56545156874841,23670,-0.04634692519903183,0.7271567583084106,-1.3847088813781738
625135,230.3371486736353,174.55230490241703,23670,3.790968418121338,0.6233396530151367,-1.3846991062164307
625214,230.33640752771225,174.53914703763505,23670,2.9742002487182617,0.7169982194900513,-1.3847397565841675
625292,230.3348336553812,174.52602875997218,23670,-1.926551342010498,0.5232712030410767,-1.384812355041504
625369,230.33286619319784,174.5129399409687,23670,-9.34079647064209,0.5378865599632263,-1.3848826885223389
625448,230.3318711083732,174.49979938523472,23670,-3.755849838256836,0.5430379509925842,-1.3849190473556519
625525,230.32983436362017,174.4867218179317,23670,-3.4481847286224365,0.5066635608673096,-1.3849382400512695
625603,230.32840122188318,174.4736074315444,23670,4.894645690917969,0.5205783247947693,-1.384944200515747
625679,230.32599602950913,174.4605669527112,23670,-3.6359646320343018,0.49372240900993347,-1.3849858045578003
625758,230.3252069342348,174.44743130625662,23670,-12.79349422454834,0.6028238534927368,-1.385019063949585
625837,230.3247842148661,174.43429018967092,23670,9.243727684020996,0.6648635268211365,-1.3849818706512451
625913,230.32234145742228,174.42126215616534,23670,0.031271036714315414,0.5040416717529297,-1.384979248046875
625991,230.32093743330108,174.4081610809057,23670,-28.628429412841797,0.6894090175628662,-1.384979248046875
626070,230.32011201667183,174.39503842981247,23670,-7.916772842407227,0.5506996512413025,-1.3849248886108398
626149,230.31984852911526,174.38190710040732,23670,-3.0692625045776367,0.6542648673057556,-1.3848309516906738
626226,230.3178004703196,174.36885728026678,23670,9.112730026245117,0.5081827044487,-1.384727954864502
626305,230.31715090914108,174.35573859021343,23670,-10.793994903564453,0.5585783123970032,-1.3847063779830933
626382,230.31513248763662,174.3426924331707,23670,-43.0965576171875,0.4635986089706421,-1.3846420049667358
626460,230.31384477952884,174.32960322197343,23670,-3.364406108856201,0.5937830805778503,-1.3844857215881348
626538,230.31250013640576,174.31651983361726,23670,6.102843284606934,0.5014607310295105,-1.3843234777450562
626617,230.31170772298955,174.30341691578778,23670,0.9041293859481812,0.5240063071250916,-1.3841995000839233
626696,230.31140768559717,174.2903067039732,23670,3.314143180847168,0.6520848870277405,-1.3840744495391846
626774,230.3106705701926,174.2772080958325,23670,-20.37871551513672,0.6501109004020691,-1.3839572668075562
626850,230.30818401362689,174.2642200196734,23670,-6.668617248535156,0.5161429643630981,-1.38377046585083
626929,230.30786617862347,174.2511188814463,23670,-4.377687931060791,1.2070271968841553,-1.383562445640564
627007,230.30669080438327,174.23804513437437,23670,0.22610002756118774,0.5098150372505188,-1.383358359336853
627086,230.3059350929309,174.22495887688495,23670,6.718928813934326,0.5183964371681213,-1.3831658363342285
627165,230.30503176790285,174.21188024954463,23670,-0.3611351549625397,0.4959571659564972,-1.38300359249115
627243,230.30412266639684,174.19880477638526,23670,6.945648193359375,0.5583860278129578,-1.3828363418579102
627320,230.30215862558833,174.18579014923145,23670,0.1587224155664444,0.4842202961444855,-1.3826977014541626
627397,230.3001441797792,174.17278231397074,23670,3.213906764984131,0.4751596450805664,-1.3825592994689941
627475,230.29857795654885,174.15974677035712,23670,3.630594253540039,0.5010538697242737,-1.382433295249939
627553,230.29716828554476,174.14670527675062,23670,8.72636890411377,0.5040255784988403,-1.3823267221450806
627631,230.29576429603003,174.1336664296145,23670,1.6893666982650757,0.4754542410373688,-1.382246971130371
627709,230.29439934860488,174.12062846624215,23670,14.001666069030762,0.4962245225906372,-1.3821628093719482
627788,230.2940319860457,174.10756040005796,23670,-9.925885200500488,0.6707198619842529,-1.3821616172790527
627867,230.2934724341536,174.0944986852784,23670,11.32316780090332,0.6273487210273743,-1.3820785284042358
627946,230.29267227259052,174.08144617347943,23670,6.771491527557373,0.5288218259811401,-1.38202702999115
628024,230.29116715553533,174.06842770756978,23670,8.950251579284668,0.5188026428222656,-1.3819892406463623
628101,230.2891553357535,174.05544630211537,23670,10.973525047302246,0.5198540687561035,-1.3819811344146729
628179,230.2876379497356,174.04243443509293,23670,-19.043245315551758,0.5897512435913086,-1.3820503950119019
628255,230.28520845768816,174.02949445862478,23670,9.091486930847168,0.5653594732284546,-1.3820281028747559
628334,230.28436051827313,174.0164581405187,23670,1.2628247737884521,0.6505712270736694,-1.3820366859436035
628410,230.28178887929894,174.00353769827305,23670,-3.6933634281158447,0.5863785743713379,-1.382035732269287
628489,230.28097395494808,173.99050619328727,23670,9.703495979309082,0.5785199999809265,-1.3820239305496216
628568,230.2802149984565,173.97747593481716,23670,1.2139947414398193,0.6166480779647827,-1.3820399045944214
628646,230.27908831704673,173.96446190485804,23670,8.819574356079102,0.7655695676803589,-1.3820476531982422
628724,230.2780409316536,173.9514475033552,23670,1.1423454284667969,0.633606493473053,-1.3820679187774658
628802,230.27661536131697,173.9384539746035,23670,-0.87437903881073,0.5253856182098389,-1.382073998451233
628878,230.2742412096068,173.9255325347787,23670,3.753864049911499,0.5579973459243774,-1.3820607662200928
628954,230.27184853688118,173.91261573303623,23670,1.618501901626587,0.5615634322166443,-1.382055640220642
629033,230.27133685684512,173.89959701081932,23670,15.333171844482422,0.9096593856811523,-1.3820585012435913
629111,230.2697744007473,173.88662305878603,23670,1.8565341234207153,0.6338952779769897,-1.3820825815200806
629187,230.26745663127758,173.87370831978205,23670,-2.989919424057007,0.5960711240768433,-1.3820915222167969
629265,230.26608469384186,173.8607294869055,23670,-2.7764132022857666,0.6924536228179932,-1.3820865154266357
629342,230.2640995269303,173.84779313333766,23670,-3.4446849822998047,0.5703177452087402,-1.38206148147583
629419,230.2621719203335,173.83485538422593,23670,-4.209887981414795,0.6266496777534485,-1.3819941282272339
629498,230.26118815375568,173.821867749453,23670,14.133052825927734,0.6762500405311584,-1.3819127082824707
629577,230.26084609167708,173.80886667982458,23670,-11.015691757202148,1.0333982706069946,-1.3818833827972412
629654,230.25886364606117,173.79594185188327,23670,8.40602970123291,0.6383835077285767,-1.3818135261535645
629732,230.2577479038945,173.78296830527896,23670,-17.13656997680664,0.9013668894767761,-1.3817943334579468
629809,230.25574262916228,173.7700510875252,23670,-6.959839820861816,0.7235660552978516,-1.3817100524902344
629888,230.25528356114023,173.7570634750308,23670,-11.662808418273926,1.1719732284545898,-1.3816025257110596
629966,230.25387908483458,173.74411268564543,23670,10.231338500976562,0.6867035031318665,-1.3814821243286133
630042,230.25155795564058,173.73123055816927,23670,-3.707382917404175,0.616722047328949,-1.3815044164657593
630121,230.25078770601792,173.7182590406158,23670,-37.472572326660156,0.8731387257575989,-1.3815159797668457
630199,230.2493247236009,173.70532023026686,23670,-9.554412841796875,0.7087571620941162,-1.3814114332199097
630278,230.24875092947823,173.69234944669276,23670,-17.823062896728516,1.095522165298462,-1.3812793493270874
630356,230.24740309571507,173.67941023202908,23670,-18.439334869384766,0.6776459813117981,-1.3810995817184448
630435,230.24661854630665,173.6664507805182,23670,-8.298166275024414,0.7768498063087463,-1.3808860778808594
630513,230.2455317741623,173.6535051388088,23670,6.8177409172058105,0.9752485156059265,-1.380672812461853
630591,230.24400193372645,173.64058475872002,23670,0.47053900361061096,0.6262210011482239,-1.3805062770843506
630669,230.24267123075165,173.62765630322934,23670,1.0869166851043701,0.7132202982902527,-1.380367636680603
630748,230.24177807976415,173.61471198543836,23670,1.1699094772338867,0.7781406044960022,-1.3802515268325806
630826,230.24047751505523,173.60178781562908,23670,6.375448226928711,0.6940380334854126,-1.3801554441452026
630904,230.23908101042178,173.5888715447462,23670,-4.068665027618408,0.700238823890686,-1.3800984621047974
630983,230.23874868774163,173.57592266582483,23670,-4.79714298248291,1.402620792388916,-1.3800419569015503
631060,230.2367651857498,173.5630505128417,23670,-1.7693710327148438,0.587693989276886,-1.3799632787704468
631139,230.23628888618833,173.55010967284161,23670,-25.318147659301758,1.1117416620254517,-1.3798884153366089
631217,230.23493884148678,173.53720255290727,23670,-7.319599151611328,0.6869351863861084,-1.3797017335891724
631296,230.23423269424643,173.52427275395507,23670,-14.110154151916504,0.9112370610237122,-1.3795088529586792
631374,230.2328086783736,173.51137540081925,23670,0.7106241583824158,0.6282216310501099,-1.379295825958252
631452,230.231435606544,173.49847819217044,23670,-18.19941520690918,0.617364227771759,-1.3791160583496094
631531,230.23051807432975,173.48556370751464,23670,4.162685394287109,0.6383610367774963,-1.378915786743164
631609,230.22912592755105,173.47267331375755,23670,-4.270619869232178,0.6059422492980957,-1.3787660598754883
631688,230.22876967180284,173.4597507845063,23670,-9.250835418701172,0.9232211709022522,-1.378616213798523
631767,230.2279906396569,173.44684042975757,23670,4.81268835067749,0.631891131401062,-1.3784533739089966
631843,230.22568165391095,173.43402438524106,23670,1.477376937866211,0.5225793719291687,-1.378351092338562
631922,230.22486259666076,173.4211210391168,23670,-9.71356201171875,0.6254016757011414,-1.378283977508545
632000,230.22350316114623,173.40824336983306,23670,-6.780542850494385,0.5492491722106934,-1.3781989812850952
632079,230.22272348418974,173.3953445764463,23670,-11.051118850708008,0.6192625761032104,-1.3781020641326904
632158,230.222049731321,173.38244568632575,23670,0.4725005328655243,0.6397029161453247,-1.3779380321502686
632236,230.2206618829204,173.36957819860487,23670,-0.9023829102516174,0.5576705932617188,-1.3777939081192017
632311,230.217829835953,173.35683168333236,23670,1.1917353868484497,0.5156829953193665,-1.3776633739471436
632388,230.21586026980594,173.34400781047125,23670,2.9404008388519287,0.5169356465339661,-1.3775757551193237
632466,230.21441027685196,173.33115238640585,23670,-2.4642741680145264,0.5288419127464294,-1.3775148391723633
632544,230.21295397722727,173.31830020164358,23670,1.0600768327713013,0.5100891590118408,-1.3774698972702026
632623,230.2126215848187,173.30541191255406,23670,0.47079840302467346,0.670842170715332,-1.3774771690368652
632701,230.21109595023842,173.29256950598136,23670,-5.269310474395752,0.5235482454299927,-1.3774892091751099
632779,230.20998732295863,173.2797086673759,23670,-20.879974365234375,0.544019877910614,-1.3774999380111694
632857,230.2086908067097,173.2668594756887,23670,-8.684516906738281,0.5826181173324585,-1.3774654865264893
632935,230.20710603998208,173.2540292826451,23670,-4.857314109802246,0.5308104157447815,-1.3774220943450928
633012,230.2052348168264,173.2412211890799,23670,-28.75309181213379,0.5768163800239563,-1.3773924112319946
633091,230.20430354464543,173.22836482110756,23670,-13.837545394897461,0.5401341915130615,-1.3772931098937988
633169,230.20280575831484,173.2155380539427,23670,-23.84532356262207,0.5344488024711609,-1.3771814107894897
633245,230.20049273562125,173.20277451896905,23670,-14.753401756286621,0.5726255774497986,-1.3770393133163452
633324,230.19973065005928,173.18992118754332,23670,-9.705690383911133,0.5436524152755737,-1.3768982887268066
633403,230.19944583083037,173.1770610123012,23670,0.5133461356163025,0.5859130024909973,-1.3767646551132202
633481,230.19811904661594,173.16423634849264,23670,-34.16396713256836,0.5743133425712585,-1.3766944408416748
633560,230.19763190653708,173.15138493741227,23670,-8.207843780517578,0.5750082731246948,-1.3765811920166016
633639,230.19677779328165,173.13854596319655,23670,-13.91236686706543,0.5326395034790039,-1.3764737844467163
633717,230.19588166583307,173.125711283517,23670,5.752948760986328,0.6556524038314819,-1.376330852508545
633796,230.19572616205946,173.11286431154053,23670,-0.09445241093635559,0.6935586929321289,-1.3762918710708618
633874,230.1943498385377,173.1000565963545,23670,-26.653825759887695,0.6351219415664673,-1.3762668371200562
633953,230.19354839855708,173.0872273733351,23670,-8.816468238830566,0.5419796109199524,-1.3762071132659912
634031,230.19271613333584,173.07440199037046,23670,-7.470678806304932,0.6165253520011902,-1.3761205673217773
634110,230.19181150283026,173.06158191390227,23670,-5.6316609382629395,0.5382438898086548,-1.3760173320770264
634188,230.19095746929872,173.0487629619164,23670,14.357760429382324,0.6135533452033997,-1.3758914470672607
634264,230.18861242975834,173.03603980383969,23670,0.06423356384038925,0.49459588527679443,-1.3758442401885986
634342,230.18737937212822,173.02324197372337,23670,4.0758233070373535,0.541755735874176,-1.3758008480072021
634420,230.18587944539163,173.01046121757142,23670,-8.234740257263184,0.5223855972290039,-1.3757736682891846
634499,230.1851212534341,172.99765066255696,23670,0.1655474752187729,0.6567896008491516,-1.3756850957870483
634578,230.18423893267018,172.98484693066237,23670,-0.5945156216621399,0.6369035840034485,-1.3755959272384644
634657,230.1838563888342,172.97203371944428,23670,-0.38717350363731384,0.8782575726509094,-1.3754997253417969
634735,230.18241522372736,172.95926102383615,23670,2.0447964668273926,0.5227067470550537,-1.3753808736801147
634811,230.18005058595247,172.946559766783,23670,-1.151037573814392,0.5341169238090515,-1.3752591609954834
634889,230.1785198564007,172.9337979666474,23670,10.899559020996094,0.5356810092926025,-1.3751254081726074
634967,230.17706355187914,172.92103467799453,23670,6.073418140411377,0.5463033318519592,-1.3750419616699219
635046,230.1766767335928,172.9082357464842,23670,3.885772466659546,0.848823070526123,-1.3749730587005615
635124,230.17530401379383,172.8954735410929,23670,4.507569313049316,0.5414242744445801,-1.3748986721038818
635202,230.1738983493464,172.88271597116776,23670,1.2376033067703247,0.5086254477500916,-1.374829649925232
635281,230.17315622523995,172.8699333993821,23670,7.00519323348999,0.5772229433059692,-1.3747481107711792
635360,230.17230386180202,172.85715710442565,23670,7.112285137176514,0.58116215467453,-1.3746851682662964
635439,230.17146010716158,172.84438336477132,23670,10.759868621826172,0.5382785201072693,-1.3746390342712402
635516,230.16950627956868,172.83167318922625,23670,11.27291202545166,0.501969039440155,-1.3746223449707031
635592,230.16710679479155,172.8190038054996,23670,-17.065095901489258,0.5141061544418335,-1.3746592998504639
635671,230.1662022246737,172.80624064985662,23670,-2.0591135025024414,0.4841812252998352,-1.3745955228805542
635749,230.1646446538351,172.79351178999923,23670,-4.985446453094482,0.5054173469543457,-1.3745300769805908
635828,230.16376041040877,172.78075359301687,23670,3.862039804458618,0.5398286581039429,-1.3744335174560547
635908,230.1634795001688,172.7679844696386,23670,-14.861475944519043,0.8217385411262512,-1.3743842840194702
635985,230.16147934268488,172.75529496398644,23670,1.9440406560897827,0.4930296540260315,-1.374276876449585
636062,230.15955597105096,172.74260240003596,23670,-5.699942111968994,0.513405978679657,-1.3741836547851562
636140,230.15808204116755,172.72988276669892,23670,-22.93840789794922,0.5280480980873108,-1.3740862607955933
636219,230.1572224456656,172.7171378803814,23670,4.406795501708984,0.6488025784492493,-1.3739205598831177
636297,230.15588755443923,172.70441626367705,23670,1.0391390323638916,0.5526986718177795,-1.373773217201233
636373,230.15348479436074,172.69177571371554,23670,0.8422552347183228,0.5417571663856506,-1.3736375570297241
636452,230.1526417589884,172.67903875050413,23670,4.816667079925537,0.7817357182502747,-1.373511791229248
636530,230.15177906160565,172.66630527104996,23670,11.991902351379395,0.8457185626029968,-1.3734019994735718
636609,230.15088187867687,172.65357580713038,23670,15.85592269897461,0.7457143664360046,-1.3733234405517578
636687,230.14938460763585,172.64087735734452,23670,7.945723533630371,0.6387730836868286,-1.3733000755310059
636765,230.1480477907255,172.62817281150075,23670,0.12313274294137955,0.6620171070098877,-1.3733186721801758
636844,230.14764081185024,172.61543926580563,23670,13.419452667236328,1.0318660736083984,-1.373319387435913
636921,230.14570775349733,172.6027786461317,23670,-1.1939752101898193,0.6499536633491516,-1.373361349105835
637000,230.1447629408139,172.59006500903874,23670,-4.86055326461792,0.7919555306434631,-1.373335838317871
637078,230.14353002259165,172.57736651401385,23670,34.26494216918945,0.8605977892875671,-1.3732755184173584
637157,230.1426444744844,172.5646563826273,23670,0.08658920228481293,0.7232980132102966,-1.3733017444610596
637236,230.14168947979624,172.55195157971283,23670,28.537857055664062,0.7510488033294678,-1.3733009099960327
637314,230.14018893884108,172.53927592104873,23670,10.489017486572266,0.7444906830787659,-1.373396635055542
637393,230.1397908918757,172.52656193405008,23670,38.7716064453125,1.338504672050476,-1.3735034465789795
637472,230.13889166547997,172.51386354275965,23670,-3.417017936706543,0.6824076771736145,-1.3736823797225952
637551,230.13842584653696,172.50115632919307,23670,16.941965103149414,1.168829083442688,-1.3737995624542236
637630,230.1378358432135,172.48845450491268,23670,13.808880805969238,0.9719842076301575,-1.3739209175109863
637707,230.13584306576885,172.47582677456583,23670,7.949489593505859,0.6170867681503296,-1.37404203414917
637785,230.13426080707504,172.46317298099936,23670,-1.2838361263275146,0.6797730922698975,-1.3741525411605835
637864,230.13326751455062,172.45049214228652,23670,13.957733154296875,0.666901171207428,-1.3742027282714844
637941,230.13126072544335,172.43787397533845,23670,-6.245306968688965,0.671249508857727,-1.3742684125900269
638018,230.12934181439644,172.4252518307366,23670,0.18436284363269806,0.6206353902816772,-1.3742876052856445
638096,230.12774270115216,172.4126103399018,23670,14.992137908935547,0.6411328315734863,-1.3742812871932983
638175,230.12743261936475,172.39992317361862,23670,-1.5823568105697632,1.145793080329895,-1.3743062019348145
638253,230.1264834804901,172.38725466623197,23670,16.656400680541992,0.8435266017913818,-1.374281644821167
638331,230.1250477074928,172.3746118366455,23670,-2.8720719814300537,0.6173008680343628,-1.3742799758911133
638409,230.12363484643907,172.36197052548025,23670,8.172743797302246,0.6043469905853271,-1.3742384910583496
638487,230.1222576096783,172.3493300582859,23670,-3.9229254722595215,0.6288909316062927,-1.3741881847381592
638565,230.12076160544208,172.3366991241224,23670,10.977354049682617,0.6190782189369202,-1.3741134405136108
638644,230.1199359965183,172.32404028886967,23670,5.38739013671875,0.6859603524208069,-1.3740575313568115
638723,230.11914798780492,172.31138305347184,23670,10.835875511169434,0.781036376953125,-1.3739867210388184
638802,230.11863337570006,172.29872158524722,23670,-6.779426097869873,0.8460937738418579,-1.3739267587661743
638878,230.1163036679517,172.28616482489247,23670,-9.604628562927246,0.6533790826797485,-1.3738292455673218
638954,230.11387980492307,172.2736197094265,23670,1.6574662923812866,0.6773837208747864,-1.3737040758132935
639031,230.1119159469042,172.2610375408267,23670,10.974635124206543,0.6686144471168518,-1.3735812902450562
639110,230.11102916303372,172.24839752326412,23670,-1.7385650873184204,0.6920644044876099,-1.3735135793685913
639188,230.10942358877497,172.23579569264405,23670,6.332693576812744,0.6718809008598328,-1.3734259605407715
639265,230.1075318372294,172.22321643641263,23670,-0.522321879863739,0.7101761698722839,-1.3733690977096558
639343,230.10616076408968,172.21060639644827,23670,3.0479862689971924,0.705518901348114,-1.373313307762146
639422,230.10535033364226,172.19797496714685,23670,2.4707155227661133,0.7261554598808289,-1.373284101486206
639500,230.1038241597568,172.18537939678538,23670,12.95380973815918,0.7082734704017639,-1.3732742071151733
639578,230.1023413393567,172.172784036711,23670,4.898447513580322,0.723545253276825,-1.3733556270599365
639657,230.10160056362386,172.1601588221863,23670,-10.002707481384277,0.7480732202529907,-1.3734992742538452
639736,230.10073630958485,172.14754031276144,23670,0.13662636280059814,0.7184402346611023,-1.3736133575439453
639814,230.09952073237065,172.13493904855025,23670,-2.991894006729126,0.7205910682678223,-1.3738288879394531
639893,230.0985726808777,172.1223291093252,23670,-29.080764770507812,0.7098459005355835,-1.3740928173065186
639971,230.09707888444993,172.1097483391512,23670,-26.65938377380371,0.6912587285041809,-1.374272108078003
640050,230.09663814020718,172.0971300055459,23670,-9.275976181030273,0.7785924077033997,-1.3743923902511597
640127,230.09474296876652,172.08458175213042,23670,-2.5491678714752197,0.7160008549690247,-1.3745077848434448
640204,230.09280419703535,172.07203959694465,23670,-20.139392852783203,0.7025731205940247,-1.374654769897461
640283,230.09246192792915,172.05942805364091,23670,-11.343600273132324,0.767705500125885,-1.3747689723968506
640360,230.09050834731462,172.046892616403,23670,-5.899407386779785,0.6751026511192322,-1.374877691268921
640439,230.09027780611663,172.03428534565194,23670,-16.824419021606445,0.7803115844726562,-1.375030517578125
640516,230.0883283398733,172.02175516171368,23670,-2.785041093826294,0.6415179371833801,-1.375136137008667
640595,230.08740085339767,172.0091694373475,23670,-5.845191478729248,0.6207667589187622,-1.37532377243042
640674,230.08644524102252,171.99658753584944,23670,-13.500502586364746,0.603205144405365,-1.3755443096160889
640753,230.08564872047214,171.98400287377203,23670,-8.871301651000977,0.5921055674552917,-1.3757438659667969
640831,230.08421840312627,171.97144899550884,23670,-31.453372955322266,0.5748765468597412,-1.3759589195251465
640908,230.08230504433055,171.95892995587866,23670,-13.95174789428711,0.5852925181388855,-1.376105546951294
640986,230.08079055820747,171.9463865411225,23670,-18.884584426879883,0.5398370623588562,-1.3762311935424805
641063,230.07888416122285,171.93387252649893,23670,-0.8434158563613892,0.5360555648803711,-1.376328468322754
641141,230.07738825895484,171.92133353961293,23670,1.005124807357788,0.5282055139541626,-1.3765060901641846
641218,230.07539909334184,171.9088314810452,23670,-28.099468231201172,0.5583841800689697,-1.376812219619751
641296,230.07396938495336,171.89629417953404,23670,-7.939459800720215,0.5342302918434143,-1.3770309686660767
641374,230.07260990466074,171.88375575036918,23670,-12.27441692352295,0.5565890073776245,-1.377220869064331
641453,230.0718810900286,171.87119389835757,23670,-1.6608860492706299,0.6522709727287292,-1.3773654699325562
641531,230.07041834273002,171.85866679604356,23670,0.4907199740409851,0.5352488160133362,-1.3775060176849365
641608,230.06844402825732,171.84617743461308,23670,-16.049976348876953,0.5479326248168945,-1.3776633739471436
641686,230.06710227296077,171.8336491044292,23670,1.8689565658569336,0.6013073921203613,-1.3777703046798706
641764,230.0657640537597,171.82112334627436,23670,26.922670364379883,0.6074854731559753,-1.3778859376907349
641842,230.0643781387281,171.80860293408153,23670,-3.87518310546875,0.5681180953979492,-1.3780670166015625
641919,230.0623721556893,171.79612715620007,23670,5.444957256317139,0.5547695159912109,-1.3782174587249756
641997,230.0609864353331,171.7836122471211,23670,4.896358013153076,0.6365472078323364,-1.378371000289917
642073,230.05861089519894,171.77117425263734,23670,1.9633338451385498,0.5473842620849609,-1.3785144090652466
642151,230.05720431714178,171.75866601138526,23670,19.926719665527344,0.5849848985671997,-1.378638744354248
642229,230.05586775827123,171.74615669770168,23670,-7.732885360717773,0.5620949864387512,-1.3788440227508545
642306,230.05393443551043,171.73368903188214,23670,-4.1523213386535645,0.5423095226287842,-1.3789844512939453
642385,230.05367860909345,171.72115091208764,23670,21.861698150634766,1.0399301052093506,-1.3790887594223022
642463,230.0522969570618,171.70865229993103,23670,2.5099658966064453,0.6055799722671509,-1.3792134523391724
642541,230.0507568943005,171.69616566990138,23670,11.22864818572998,0.5885223746299744,-1.3793094158172607
642618,230.04888757431664,171.68370418568668,23670,2.3602395057678223,0.4784615635871887,-1.3794348239898682
642696,230.04749836479232,171.67121423811344,23670,3.289414882659912,0.5356825590133667,-1.3795311450958252
642775,230.04677953369585,171.65869883387296,23670,16.838327407836914,0.8112401366233826,-1.3796021938323975
642854,230.04639992839859,171.64617873407954,23670,-1.1146631240844727,1.0636039972305298,-1.3796852827072144
642933,230.04563023123998,171.6336703269144,23670,-7.588926792144775,0.6616241335868835,-1.3797345161437988
643010,230.04377212337894,171.62122178139674,23670,2.597147226333618,0.4601344168186188,-1.3796935081481934
643088,230.04233962094796,171.60874800831266,23670,-1.5671536922454834,0.44304540753364563,-1.3796069622039795
643166,230.0411595860585,171.59626380010982,23670,5.842528343200684,0.5964797139167786,-1.3794679641723633
643244,230.03966688225302,171.58379903293948,23670,-12.572785377502441,0.4877796173095703,-1.3793281316757202
643323,230.03930030273136,171.57129515544557,23670,6.7422919273376465,1.0912928581237793,-1.379143476486206
643400,230.0373778736383,171.55886521535248,23670,-2.7297372817993164,0.41714704036712646,-1.3789618015289307
643477,230.03545549331454,171.5464380156263,23670,1.0209254026412964,0.41587913036346436,-1.3787635564804077
643556,230.0345355094586,171.53395657018595,23670,3.8723270893096924,0.45890262722969055,-1.3785700798034668
643635,230.0340964812544,171.52146478202854,23670,9.601914405822754,0.76607346534729,-1.3783868551254272
643713,230.0330839371018,171.50899238365986,23670,7.6719489097595215,0.5869910717010498,-1.378225326538086
643792,230.0322746724652,171.49651530539984,23670,14.797818183898926,0.5174077749252319,-1.3780862092971802
643871,230.03186117529663,171.48403126950018,23670,12.656377792358398,0.6968205571174622,-1.378049612045288
643950,230.03122163566516,171.47155472778067,23670,1.6657333374023438,0.6280145049095154,-1.378040075302124
644026,230.02892502672327,171.45917835840834,23670,-5.52693510055542,0.5155364871025085,-1.3780258893966675
644104,230.02762391322446,171.4467329832109,23670,-29.636526107788086,0.5818125605583191,-1.3779852390289307
644183,230.02675111417594,171.43427168072358,23670,4.33860969543457,0.5748074054718018,-1.3778547048568726
644261,230.02547605993394,171.42183041920825,23670,3.072547674179077,0.5691535472869873,-1.3777458667755127
644340,230.02455856359188,171.40937616987983,23670,1.2687948942184448,0.5491743683815002,-1.377671718597412
644419,230.0238196216057,171.3969187144133,23670,-8.970864295959473,0.5740433931350708,-1.3776172399520874
644498,230.02351389888628,171.38445490505268,23670,3.8419852256774902,0.6386527419090271,-1.3775300979614258
644577,230.02330045210675,171.3719928545043,23670,-1.304964303970337,0.7457664012908936,-1.3774642944335938
644655,230.021931273575,171.35957021977032,23670,2.09519100189209,0.5357674360275269,-1.3773959875106812
644733,230.02057249155007,171.34714973887264,23670,-10.170865058898926,0.6701181530952454,-1.3773592710494995
644809,230.0182541149763,171.33480280491727,23670,-7.818798065185547,0.5764666199684143,-1.3773090839385986
644888,230.01731090088987,171.32236855608295,23670,1.970527172088623,0.5681546926498413,-1.3772504329681396
644966,230.01581358845866,171.30996417917382,23670,4.692759990692139,0.555353045463562,-1.3772281408309937
645044,230.01435494849935,171.2975602263761,23670,-7.978326797485352,0.5392318964004517,-1.3772897720336914
645123,230.01390579060845,171.2851203026091,23670,-12.219379425048828,0.6217175126075745,-1.377336859703064
645201,230.01278282560673,171.27270437642497,23670,-8.702340126037598,0.526136577129364,-1.3773384094238281
645279,230.01147534111453,171.260300177816,23670,4.157106399536133,0.5094074606895447,-1.377311110496521
645357,230.0108376207208,171.24787250379464,23670,-1.2164628505706787,0.8250932097434998,-1.377318024635315
645436,230.0104577790636,171.23544226342506,23670,-12.402870178222656,0.7068266272544861,-1.3773236274719238
645513,230.0086032395075,171.22308099827598,23670,14.296539306640625,0.5405200719833374,-1.3772807121276855
645590,230.00681809643052,171.2107173690125,23670,-7.78598690032959,0.5397642254829407,-1.3773832321166992
645669,230.0065005518253,171.19829436658586,23670,0.5053172707557678,0.9164209961891174,-1.3774449825286865
645747,230.00542442617572,171.18589534484562,23670,13.217239379882812,0.7180591821670532,-1.3774597644805908
645825,230.0040354723153,171.1735145523976,23670,13.38156509399414,0.7608246803283691,-1.377507209777832
645903,230.0025629768497,171.16114128114774,23670,-0.331869900226593,0.7460249066352844,-1.377600073814392
645982,230.00176880153742,171.14873975609285,23670,29.630496978759766,0.9307261109352112,-1.3776671886444092
646059,229.9998619833962,171.13640146473824,23670,8.632349967956543,0.7457085251808167,-1.3777544498443604
646137,229.99862583922024,171.12402341755228,23670,10.164358139038086,0.7734717726707458,-1.3778308629989624
646215,229.99733075964033,171.11165107970743,23670,4.495879650115967,0.7851182818412781,-1.3778976202011108
646294,229.99641148219413,171.09926467246476,23670,12.403789520263672,0.8819226622581482,-1.3779373168945312
646373,229.99601222140063,171.0868671420823,23670,21.622257232666016,1.4876646995544434,-1.3779957294464111
