episode,timestep,mean_reward,std_reward,steps_to_1000_return,policy_loss,entropy
178,3004,10.479051628159969,3.8279820205914263,,0.0,4.038765455547132
179,3026,10.553254246131923,3.9435588745032266,,0.0,4.177042549306696
180,3050,10.648027021851696,4.131950489614473,,0.0,4.414557129144669
181,3069,10.680245822171166,4.143131424015237,,0.0,4.247368172595375
182,3092,10.764690407831353,4.2850802314996,,0.0,4.125062320543372
183,3113,10.836081360547809,4.380544243566035,,0.0,4.105220942270188
184,3134,10.888910897500066,4.4266945443948496,,0.0,3.9810668400355746
185,3155,10.962254915793183,4.525428352969867,,0.0,4.077163332984561
186,3174,10.981566263079834,4.520883612126088,,0.0,3.611041181965878
187,3194,11.016508610831574,4.533893737664728,,0.0,4.335338461399078
188,3215,11.069060311152727,4.578568047000263,,0.0,4.27216793241955
189,3237,11.13773853974676,4.662521628348645,,0.0,3.863691210746765
190,3257,11.163202300813998,4.663393589265278,,0.0,4.615784215927124
191,3279,11.21189211002287,4.6993416989272445,,0.0,4.675732211633162
192,3300,11.280017160466144,4.780714156285448,,0.0,4.357769727706909
193,3319,11.301767784020312,4.777827977486062,,0.0,4.185753809778314
194,3341,11.362499056135205,4.839608600365859,,0.0,3.9872528422962534
195,3362,11.418051060878366,4.8888023529478595,,0.0,4.484950201851981
196,3380,11.42796021984987,4.878277874204882,,0.0,3.9463444683286877
197,3401,11.472715422392202,4.906056314551342,,0.0,4.392504249300275
198,3421,11.519103966759332,4.936775234058274,,0.0,4.522661590576172
199,3444,11.589463165892386,5.02289370326074,,0.0,4.330091030701347
200,3464,11.618540346328691,5.027083135426354,,0.0,4.0732198596000675
201,3483,11.643783679914558,5.02725380801814,,0.0,4.207181993283723
202,3503,11.673121180236722,5.032013918149948,,0.0,4.1483185410499575
203,3524,11.728362412897427,5.080634922803936,,0.0,4.172004449935186
204,3544,11.773493522993062,5.10879550436277,,0.0,4.2111461639404295
205,3563,11.79249859394678,5.103543745727312,,0.0,4.053624956231368
206,3583,11.825847411062533,5.113483210030701,,0.0,4.636196053028106
207,3604,11.860109503496078,5.124764837385194,,0.0,4.075033937181745
208,3623,11.888450520419385,5.128665940011891,,0.0,3.847435060300325
209,3644,11.924846402965438,5.143237400656685,,0.0,4.351921149662563
